id,edad,genero,sentimiento_serguridad,satisfaccion,covid_positivo,covid_prueba,covid_sintomas,covid_conocido_sintomas,covid_contacto_sintomas,covid_prevencion,covid_tratar,covid_atencion_puesto_salud,covid_desempleo,covid_depresion,covid_conflictos,covid_internados,covid_muerte,covid_higiene,servicio_agua,servicio_desague,servicio_telefono,servicio_internet,servicio_electricidad,cal_servicio_agua,cal_servicio_telefono,cal_servicio_internet,cal_servicio_electricidad,cal_servicio_basura,cal_servicio_seguridad,cal_servicio_mant_parq,cal_servicio_desague,muni_recojo_basura,muni_man_parques,tiempo_comercial,tiempo_cultural,tiempo_escuela,tiempo_universidad,tiempo_salud,tiempo_aux_rap,tiempo_via_principal,tiempo_iglesia,vivienda_m2,vivienda_m2_precio,vivienda_vivir_anios,vivienda_cuartos,vivienda_pisos,vivienda_banos,valoracion_vivienda,gasto_alimentos,gasto_vestido,gasto_edu,gasto_salud,gasto_transpor,gasto_diversion,alr_calles_pavimentadas,alr_zonas_verdes,alr_parques_recreativas,alr_auxilio_rap,jefe_ocu,distrito,zona,hogar_ingresos_cuantos,ingreso_familiar,f_menor18,f_hombre,f_mujer,idiomas,lugar_n
269,67,0,1,8,0,1,0,1,0,100,0,0,1,0,0,1,0,5,1,1,0,1,1,3,3,3,4,3,4,3,4,1,1,0,0,5.5,5.5,5.5,5.5,5.5,5.5,400,1000,5,1,4,1,500000,900,100,300,600,500,50,1,1,1,1,4,3, Ciudad universitaria,4,2600,0,0,0,1,Junin
270,25,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,4,5,1,1,0,1,1,3,3,3,4,3,2,3,3,1,0,25.5,0,0,25.5,25.5,25.5,0,0,200,1200,3,3,2,2,65,500,200,100,100,0,0,0,0,0,0,3,2, Azapampa,2,1000,3,2,1,2,Huancayo
270,25,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,4,5,1,1,0,1,1,3,3,3,4,3,2,3,3,1,0,0,15.5,15.5,0,0,0,0,0,200,1200,3,3,2,2,65,500,200,100,100,0,0,0,0,0,0,3,2, Azapampa,2,1000,3,2,1,2,Huancayo
270,25,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,4,5,1,1,0,1,1,3,3,3,4,3,2,3,3,1,0,0,0,0,0,0,0,5.5,5.5,200,1200,3,3,2,2,65,500,200,100,100,0,0,0,0,0,0,3,2, Azapampa,2,1000,3,2,1,2,Huancayo
271,67,0,1,8,0,1,0,1,0,100,0,0,1,0,0,1,0,5,1,1,0,1,1,3,3,3,4,3,4,3,4,1,1,15.5,15.5,0,0,0,0,0,0,400,1000,5,1,4,1,500000,900,100,300,600,500,50,1,1,1,1,4,3, Ciudad universitaria,4,2600,0,0,0,1,Junin
271,67,0,1,8,0,1,0,1,0,100,0,0,1,0,0,1,0,5,1,1,0,1,1,3,3,3,4,3,4,3,4,1,1,0,0,5.5,5.5,5.5,5.5,5.5,5.5,400,1000,5,1,4,1,500000,900,100,300,600,500,50,1,1,1,1,4,3, Ciudad universitaria,4,2600,0,0,0,1,Junin
272,30,0,0,6,0,0,1,1,0,80,80,0,1,0,1,3,1,5,1,1,0,0,1,3,0,0,3,3,3,3,3,1,1,15.5,0,0,0,0,0,0,15.5,60,100,1,2,1,1,100,400,20,0,200,100,50,1,0,0,0,3,1, Centro de huancayo,1,300,1,1,1,1,El Tambo
272,30,0,0,6,0,0,1,1,0,80,80,0,1,0,1,3,1,5,1,1,0,0,1,3,0,0,3,3,3,3,3,1,1,0,5.5,5.5,0,0,0,5.5,0,60,100,1,2,1,1,100,400,20,0,200,100,50,1,0,0,0,3,1, Centro de huancayo,1,300,1,1,1,1,El Tambo
272,30,0,0,6,0,0,1,1,0,80,80,0,1,0,1,3,1,5,1,1,0,0,1,3,0,0,3,3,3,3,3,1,1,0,0,0,45,0,45,0,0,60,100,1,2,1,1,100,400,20,0,200,100,50,1,0,0,0,3,1, Centro de huancayo,1,300,1,1,1,1,El Tambo
272,30,0,0,6,0,0,1,1,0,80,80,0,1,0,1,3,1,5,1,1,0,0,1,3,0,0,3,3,3,3,3,1,1,0,0,0,0,25.5,0,0,0,60,100,1,2,1,1,100,400,20,0,200,100,50,1,0,0,0,3,1, Centro de huancayo,1,300,1,1,1,1,El Tambo
273,59,1,1,5,0,0,0,0,0,300,300,0,0,1,0,1,0,5,1,1,1,1,1,4,3,3,4,4,3,3,4,1,1,15.5,0,15.5,15.5,15.5,0,0,0,140,470,5,1,4,3,180000,600,200,3000,300,50,50,1,0,1,0,1,2, Azapampa,2,4500,1,3,2,1,Junin
273,59,1,1,5,0,0,0,0,0,300,300,0,0,1,0,1,0,5,1,1,1,1,1,4,3,3,4,4,3,3,4,1,1,0,5.5,0,0,0,5.5,5.5,5.5,140,470,5,1,4,3,180000,600,200,3000,300,50,50,1,0,1,0,1,2, Azapampa,2,4500,1,3,2,1,Junin
274,37,0,0,3,0,1,0,1,0,300,500,0,0,1,1,0,0,5,1,0,0,0,1,4,4,0,4,3,2,2,0,1,0,25.5,25.5,0,25.5,0,25.5,0,0,100,500,5,4,1,1,50000,1300,500,300,200,150,50,0,0,0,0,4,3, La mejorada,1,2500,3,1,2,1,Huancavelica
274,37,0,0,3,0,1,0,1,0,300,500,0,0,1,1,0,0,5,1,0,0,0,1,4,4,0,4,3,2,2,0,1,0,0,0,15.5,0,15.5,0,0,0,100,500,5,4,1,1,50000,1300,500,300,200,150,50,0,0,0,0,4,3, La mejorada,1,2500,3,1,2,1,Huancavelica
274,37,0,0,3,0,1,0,1,0,300,500,0,0,1,1,0,0,5,1,0,0,0,1,4,4,0,4,3,2,2,0,1,0,0,0,0,0,0,0,5.5,5.5,100,500,5,4,1,1,50000,1300,500,300,200,150,50,0,0,0,0,4,3, La mejorada,1,2500,3,1,2,1,Huancavelica
275,46,0,1,5,0,1,1,0,0,150,0,0,1,1,1,0,0,3,1,1,0,1,1,4,3,2,3,4,3,3,4,1,1,25.5,0,0,0,0,0,0,0,120,300,5,1,1,2,35000,600,100,500,0,100,0,1,0,0,1,2,2, Azapampa,3,1600,0,3,3,2,Huancavelica
275,46,0,1,5,0,1,1,0,0,150,0,0,1,1,1,0,0,3,1,1,0,1,1,4,3,2,3,4,3,3,4,1,1,0,15.5,0,0,0,15.5,0,0,120,300,5,1,1,2,35000,600,100,500,0,100,0,1,0,0,1,2,2, Azapampa,3,1600,0,3,3,2,Huancavelica
275,46,0,1,5,0,1,1,0,0,150,0,0,1,1,1,0,0,3,1,1,0,1,1,4,3,2,3,4,3,3,4,1,1,0,0,5.5,0,5.5,0,5.5,5.5,120,300,5,1,1,2,35000,600,100,500,0,100,0,1,0,0,1,2,2, Azapampa,3,1600,0,3,3,2,Huancavelica
275,46,0,1,5,0,1,1,0,0,150,0,0,1,1,1,0,0,3,1,1,0,1,1,4,3,2,3,4,3,3,4,1,1,0,0,0,45,0,0,0,0,120,300,5,1,1,2,35000,600,100,500,0,100,0,1,0,0,1,2,2, Azapampa,3,1600,0,3,3,2,Huancavelica
276,26,0,0,5,0,1,0,1,0,300,0,0,0,0,0,0,0,5,1,1,0,0,1,4,4,0,4,3,2,1,4,1,0,45,45,0,0,0,0,0,0,100,100,5,1,5,1,125000,200,100,200,200,100,50,0,1,0,1,1,3, Saños grande,4,2000,2,3,3,1,Junin
276,26,0,0,5,0,1,0,1,0,300,0,0,0,0,0,0,0,5,1,1,0,0,1,4,4,0,4,3,2,1,4,1,0,0,0,25.5,25.5,0,0,0,0,100,100,5,1,5,1,125000,200,100,200,200,100,50,0,1,0,1,1,3, Saños grande,4,2000,2,3,3,1,Junin
276,26,0,0,5,0,1,0,1,0,300,0,0,0,0,0,0,0,5,1,1,0,0,1,4,4,0,4,3,2,1,4,1,0,0,0,0,0,15.5,0,0,0,100,100,5,1,5,1,125000,200,100,200,200,100,50,0,1,0,1,1,3, Saños grande,4,2000,2,3,3,1,Junin
276,26,0,0,5,0,1,0,1,0,300,0,0,0,0,0,0,0,5,1,1,0,0,1,4,4,0,4,3,2,1,4,1,0,0,0,0,0,0,5.5,5.5,5.5,100,100,5,1,5,1,125000,200,100,200,200,100,50,0,1,0,1,1,3, Saños grande,4,2000,2,3,3,1,Junin
277,44,0,1,10,1,1,1,1,1,200,1000,1,1,1,0,0,3,5,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,25.5,0,0,0,0,25.5,25.5,0,70,50,5,5,0,0,80,2500,200,500,500,200,10,1,1,1,1,1,3, Tres esquinas,1,2500,3,1,1,1,Cerro
277,44,0,1,10,1,1,1,1,1,200,1000,1,1,1,0,0,3,5,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,0,15.5,15.5,0,0,0,0,15.5,70,50,5,5,0,0,80,2500,200,500,500,200,10,1,1,1,1,1,3, Tres esquinas,1,2500,3,1,1,1,Cerro
277,44,0,1,10,1,1,1,1,1,200,1000,1,1,1,0,0,3,5,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,0,0,0,45,45,0,0,0,70,50,5,5,0,0,80,2500,200,500,500,200,10,1,1,1,1,1,3, Tres esquinas,1,2500,3,1,1,1,Cerro
278,39,0,1,7,1,1,0,1,0,200,700,1,1,1,0,3,0,3,1,1,0,1,1,3,4,4,4,4,3,3,4,1,0,5.5,0,5.5,0,0,0,5.5,0,190,1500,5,1,3,3,500000,1000,400,700,300,250,100,1,1,0,0,2,2, Azapampa,3,3500,2,1,2,2,Huancavelica
278,39,0,1,7,1,1,0,1,0,200,700,1,1,1,0,3,0,3,1,1,0,1,1,3,4,4,4,4,3,3,4,1,0,0,15.5,0,15.5,0,15.5,0,15.5,190,1500,5,1,3,3,500000,1000,400,700,300,250,100,1,1,0,0,2,2, Azapampa,3,3500,2,1,2,2,Huancavelica
278,39,0,1,7,1,1,0,1,0,200,700,1,1,1,0,3,0,3,1,1,0,1,1,3,4,4,4,4,3,3,4,1,0,0,0,0,0,25.5,0,0,0,190,1500,5,1,3,3,500000,1000,400,700,300,250,100,1,1,0,0,2,2, Azapampa,3,3500,2,1,2,2,Huancavelica
279,41,1,1,8,0,0,0,1,0,300,0,0,0,0,0,0,0,5,1,1,1,1,1,5,4,4,5,4,3,3,5,1,1,15.5,15.5,15.5,15.5,15.5,0,15.5,0,80,1,4,3,2,2,80,800,300,400,300,200,100,1,1,1,1,1,3, Tres esquinas,1,2000,2,1,1,1,Paso
279,41,1,1,8,0,0,0,1,0,300,0,0,0,0,0,0,0,5,1,1,1,1,1,5,4,4,5,4,3,3,5,1,1,0,0,0,0,0,5.5,0,5.5,80,1,4,3,2,2,80,800,300,400,300,200,100,1,1,1,1,1,3, Tres esquinas,1,2000,2,1,1,1,Paso
280,24,0,0,5,0,0,0,1,0,300,0,0,1,1,1,0,0,5,1,1,0,0,1,3,2,3,4,3,2,3,4,1,1,45,0,0,0,45,45,45,45,200,350,5,3,2,1,75000,300,100,100,0,0,0,1,1,1,1,1,3, Ciudad universitaria,1,600,3,2,3,2,Junin
280,24,0,0,5,0,0,0,1,0,300,0,0,1,1,1,0,0,5,1,1,0,0,1,3,2,3,4,3,2,3,4,1,1,0,90,90,90,0,0,0,0,200,350,5,3,2,1,75000,300,100,100,0,0,0,1,1,1,1,1,3, Ciudad universitaria,1,600,3,2,3,2,Junin
281,31,1,1,6,0,1,1,1,1,10,0,0,0,0,0,0,0,5,1,1,0,1,1,2,4,4,3,2,3,2,3,1,0,15.5,15.5,15.5,0,0,15.5,0,0,100,500,1,1,0,0,140000,800,100,200,200,600,200,0,1,0,0,1,3, Umuto,2,3000,1,3,1,1,Junin
281,31,1,1,6,0,1,1,1,1,10,0,0,0,0,0,0,0,5,1,1,0,1,1,2,4,4,3,2,3,2,3,1,0,0,0,0,25.5,25.5,0,0,0,100,500,1,1,0,0,140000,800,100,200,200,600,200,0,1,0,0,1,3, Umuto,2,3000,1,3,1,1,Junin
281,31,1,1,6,0,1,1,1,1,10,0,0,0,0,0,0,0,5,1,1,0,1,1,2,4,4,3,2,3,2,3,1,0,0,0,0,0,0,0,5.5,5.5,100,500,1,1,0,0,140000,800,100,200,200,600,200,0,1,0,0,1,3, Umuto,2,3000,1,3,1,1,Junin
282,27,1,1,5,0,0,0,1,0,0,0,0,1,0,0,1,0,4,1,1,0,0,1,5,3,3,5,4,3,4,4,1,1,5.5,5.5,5.5,0,0,0,0,0,90,1200,5,1,1,1,150000,400,100,0,100,100,0,1,1,1,1,3,1, Centro de huancayo,1,1000,4,1,1,1,Huancayo
282,27,1,1,5,0,0,0,1,0,0,0,0,1,0,0,1,0,4,1,1,0,0,1,5,3,3,5,4,3,4,4,1,1,0,0,0,25.5,25.5,0,0,0,90,1200,5,1,1,1,150000,400,100,0,100,100,0,1,1,1,1,3,1, Centro de huancayo,1,1000,4,1,1,1,Huancayo
282,27,1,1,5,0,0,0,1,0,0,0,0,1,0,0,1,0,4,1,1,0,0,1,5,3,3,5,4,3,4,4,1,1,0,0,0,0,0,15.5,15.5,15.5,90,1200,5,1,1,1,150000,400,100,0,100,100,0,1,1,1,1,3,1, Centro de huancayo,1,1000,4,1,1,1,Huancayo
283,45,1,1,10,0,1,0,1,1,1000,0,0,0,1,0,0,4,5,1,1,0,1,1,3,3,3,4,4,3,3,4,1,1,5.5,5.5,5.5,0,0,0,5.5,0,75,900,5,2,2,2,75000,800,300,200,100,300,200,1,1,1,1,1,3, Los andes,2,3000,1,1,1,1,Junin
283,45,1,1,10,0,1,0,1,1,1000,0,0,0,1,0,0,4,5,1,1,0,1,1,3,3,3,4,4,3,3,4,1,1,0,0,0,15.5,15.5,15.5,0,15.5,75,900,5,2,2,2,75000,800,300,200,100,300,200,1,1,1,1,1,3, Los andes,2,3000,1,1,1,1,Junin
284,22,0,1,7,0,1,0,1,1,300,0,0,0,0,0,1,0,5,1,1,0,0,1,5,4,0,5,4,0,0,5,1,1,15.5,15.5,0,15.5,0,0,0,0,70,300,4,2,2,0,21000,500,100,200,200,200,100,1,1,0,0,2,3, La esperanza,2,1400,1,2,3,1,Junin
284,22,0,1,7,0,1,0,1,1,300,0,0,0,0,0,1,0,5,1,1,0,0,1,5,4,0,5,4,0,0,5,1,1,0,0,5.5,0,5.5,5.5,5.5,5.5,70,300,4,2,2,0,21000,500,100,200,200,200,100,1,1,0,0,2,3, La esperanza,2,1400,1,2,3,1,Junin
285,24,1,1,7,0,0,1,1,0,300,300,0,1,1,0,1,1,5,1,1,1,1,1,3,2,2,3,3,2,2,2,1,0,5.5,5.5,5.5,0,0,0,5.5,0,85,2500,5,5,1,2,200000,600,100,600,500,100,100,1,0,1,1,2,1, Centro de huancayo,2,3000,1,2,1,1,Junin
285,24,1,1,7,0,0,1,1,0,300,300,0,1,1,0,1,1,5,1,1,1,1,1,3,2,2,3,3,2,2,2,1,0,0,0,0,45,0,0,0,0,85,2500,5,5,1,2,200000,600,100,600,500,100,100,1,0,1,1,2,1, Centro de huancayo,2,3000,1,2,1,1,Junin
285,24,1,1,7,0,0,1,1,0,300,300,0,1,1,0,1,1,5,1,1,1,1,1,3,2,2,3,3,2,2,2,1,0,0,0,0,0,15.5,15.5,0,15.5,85,2500,5,5,1,2,200000,600,100,600,500,100,100,1,0,1,1,2,1, Centro de huancayo,2,3000,1,2,1,1,Junin
286,25,0,0,5,0,0,0,1,0,400,150,0,1,0,1,0,0,5,1,1,0,1,1,4,2,3,4,4,1,1,4,1,0,15.5,15.5,15.5,0,0,0,0,15.5,14,600,1,3,1,2,60000,600,0,350,120,240,0,1,0,0,0,1,1, Centro de huancayo,3,3000,0,2,1,2,Huancavelica
286,25,0,0,5,0,0,0,1,0,400,150,0,1,0,1,0,0,5,1,1,0,1,1,4,2,3,4,4,1,1,4,1,0,0,0,0,25.5,25.5,0,0,0,14,600,1,3,1,2,60000,600,0,350,120,240,0,1,0,0,0,1,1, Centro de huancayo,3,3000,0,2,1,2,Huancavelica
286,25,0,0,5,0,0,0,1,0,400,150,0,1,0,1,0,0,5,1,1,0,1,1,4,2,3,4,4,1,1,4,1,0,0,0,0,0,0,45,0,0,14,600,1,3,1,2,60000,600,0,350,120,240,0,1,0,0,0,1,1, Centro de huancayo,3,3000,0,2,1,2,Huancavelica
286,25,0,0,5,0,0,0,1,0,400,150,0,1,0,1,0,0,5,1,1,0,1,1,4,2,3,4,4,1,1,4,1,0,0,0,0,0,0,0,5.5,0,14,600,1,3,1,2,60000,600,0,350,120,240,0,1,0,0,0,1,1, Centro de huancayo,3,3000,0,2,1,2,Huancavelica
287,32,0,0,9,0,0,0,1,0,200,0,0,1,1,0,0,0,5,1,1,0,0,1,3,3,3,4,4,3,3,3,1,1,15.5,0,15.5,0,0,0,0,0,100,500,5,2,0,0,20000,300,0,100,50,107,0,0,0,0,1,2,2, La esperanza,1,500,2,1,1,2,Huancavelica
287,32,0,0,9,0,0,0,1,0,200,0,0,1,1,0,0,0,5,1,1,0,0,1,3,3,3,4,4,3,3,3,1,1,0,25.5,0,0,0,0,0,0,100,500,5,2,0,0,20000,300,0,100,50,107,0,0,0,0,1,2,2, La esperanza,1,500,2,1,1,2,Huancavelica
287,32,0,0,9,0,0,0,1,0,200,0,0,1,1,0,0,0,5,1,1,0,0,1,3,3,3,4,4,3,3,3,1,1,0,0,0,45,0,0,0,0,100,500,5,2,0,0,20000,300,0,100,50,107,0,0,0,0,1,2,2, La esperanza,1,500,2,1,1,2,Huancavelica
287,32,0,0,9,0,0,0,1,0,200,0,0,1,1,0,0,0,5,1,1,0,0,1,3,3,3,4,4,3,3,3,1,1,0,0,0,0,5.5,5.5,5.5,5.5,100,500,5,2,0,0,20000,300,0,100,50,107,0,0,0,0,1,2,2, La esperanza,1,500,2,1,1,2,Huancavelica
288,26,0,1,10,0,1,0,1,0,0,0,0,1,1,1,0,0,5,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,5.5,0,0,0,0,5.5,5.5,5.5,101,1600,5,1,4,5,160000,1500,500,500,0,500,500,1,1,1,1,1,3, Tres esquinas,4,4000,1,1,5,2,Cerro
288,26,0,1,10,0,1,0,1,0,0,0,0,1,1,1,0,0,5,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,0,15.5,15.5,15.5,15.5,0,0,0,101,1600,5,1,4,5,160000,1500,500,500,0,500,500,1,1,1,1,1,3, Tres esquinas,4,4000,1,1,5,2,Cerro
289,32,0,0,9,0,0,0,1,0,200,0,0,1,1,0,0,0,5,1,1,0,0,1,3,3,3,4,4,3,3,3,1,1,15.5,0,15.5,0,0,0,0,0,100,500,5,2,0,0,20000,300,0,100,50,107,0,0,0,0,1,2,2, La esperanza,1,500,2,1,1,2,Huancavelica
289,32,0,0,9,0,0,0,1,0,200,0,0,1,1,0,0,0,5,1,1,0,0,1,3,3,3,4,4,3,3,3,1,1,0,25.5,0,0,0,0,0,0,100,500,5,2,0,0,20000,300,0,100,50,107,0,0,0,0,1,2,2, La esperanza,1,500,2,1,1,2,Huancavelica
289,32,0,0,9,0,0,0,1,0,200,0,0,1,1,0,0,0,5,1,1,0,0,1,3,3,3,4,4,3,3,3,1,1,0,0,0,45,0,0,0,0,100,500,5,2,0,0,20000,300,0,100,50,107,0,0,0,0,1,2,2, La esperanza,1,500,2,1,1,2,Huancavelica
289,32,0,0,9,0,0,0,1,0,200,0,0,1,1,0,0,0,5,1,1,0,0,1,3,3,3,4,4,3,3,3,1,1,0,0,0,0,5.5,5.5,5.5,5.5,100,500,5,2,0,0,20000,300,0,100,50,107,0,0,0,0,1,2,2, La esperanza,1,500,2,1,1,2,Huancavelica
290,32,0,0,9,0,0,0,1,0,200,0,0,1,1,0,0,0,5,1,1,0,0,1,3,3,3,4,4,3,3,3,1,1,15.5,0,15.5,0,0,0,0,0,100,500,5,2,0,0,20000,300,0,100,50,107,0,0,0,0,1,2,2, La esperanza,1,500,2,1,1,2,Huancavelica
290,32,0,0,9,0,0,0,1,0,200,0,0,1,1,0,0,0,5,1,1,0,0,1,3,3,3,4,4,3,3,3,1,1,0,25.5,0,0,0,0,0,0,100,500,5,2,0,0,20000,300,0,100,50,107,0,0,0,0,1,2,2, La esperanza,1,500,2,1,1,2,Huancavelica
290,32,0,0,9,0,0,0,1,0,200,0,0,1,1,0,0,0,5,1,1,0,0,1,3,3,3,4,4,3,3,3,1,1,0,0,0,45,0,0,0,0,100,500,5,2,0,0,20000,300,0,100,50,107,0,0,0,0,1,2,2, La esperanza,1,500,2,1,1,2,Huancavelica
290,32,0,0,9,0,0,0,1,0,200,0,0,1,1,0,0,0,5,1,1,0,0,1,3,3,3,4,4,3,3,3,1,1,0,0,0,0,5.5,5.5,5.5,5.5,100,500,5,2,0,0,20000,300,0,100,50,107,0,0,0,0,1,2,2, La esperanza,1,500,2,1,1,2,Huancavelica
291,26,0,1,9,1,1,1,1,1,10050,100,0,0,0,0,0,0,2,1,1,0,1,1,5,3,3,4,4,3,2,4,1,0,45,45,0,45,0,0,0,0,200,500,5,5,3,2,100000,300,200,200,100,200,100,0,0,0,0,1,2, Auray,2,2500,5,1,3,1,Junin
291,26,0,1,9,1,1,1,1,1,10050,100,0,0,0,0,0,0,2,1,1,0,1,1,5,3,3,4,4,3,2,4,1,0,0,0,25.5,0,0,25.5,0,0,200,500,5,5,3,2,100000,300,200,200,100,200,100,0,0,0,0,1,2, Auray,2,2500,5,1,3,1,Junin
291,26,0,1,9,1,1,1,1,1,10050,100,0,0,0,0,0,0,2,1,1,0,1,1,5,3,3,4,4,3,2,4,1,0,0,0,0,0,15.5,0,15.5,15.5,200,500,5,5,3,2,100000,300,200,200,100,200,100,0,0,0,0,1,2, Auray,2,2500,5,1,3,1,Junin
292,29,1,1,6,0,0,0,1,0,200,0,0,0,0,0,0,0,5,1,1,1,1,1,4,4,4,4,3,3,3,4,1,1,15.5,0,0,0,0,0,0,0,300,1000,5,1,5,1,300000,1000,500,2000,500,100,200,1,0,0,0,4,1, Centro de huancayo,0,5000,0,5,5,1,Huancayo
292,29,1,1,6,0,0,0,1,0,200,0,0,0,0,0,0,0,5,1,1,1,1,1,4,4,4,4,3,3,3,4,1,1,0,5.5,5.5,0,5.5,5.5,5.5,5.5,300,1000,5,1,5,1,300000,1000,500,2000,500,100,200,1,0,0,0,4,1, Centro de huancayo,0,5000,0,5,5,1,Huancayo
292,29,1,1,6,0,0,0,1,0,200,0,0,0,0,0,0,0,5,1,1,1,1,1,4,4,4,4,3,3,3,4,1,1,0,0,0,25.5,0,0,0,0,300,1000,5,1,5,1,300000,1000,500,2000,500,100,200,1,0,0,0,4,1, Centro de huancayo,0,5000,0,5,5,1,Huancayo
293,56,0,1,7,0,1,0,0,0,70,0,0,0,0,0,0,0,5,1,1,0,1,1,4,0,4,4,4,3,4,4,1,1,5.5,0,5.5,0,5.5,0,0,5.5,200,250,5,1,3,2,7000,400,150,3000,100,200,100,0,1,1,0,2,2, Azapampa,3,1200,0,3,3,2,Huancavelica
293,56,0,1,7,0,1,0,0,0,70,0,0,0,0,0,0,0,5,1,1,0,1,1,4,0,4,4,4,3,4,4,1,1,0,15.5,0,0,0,15.5,15.5,0,200,250,5,1,3,2,7000,400,150,3000,100,200,100,0,1,1,0,2,2, Azapampa,3,1200,0,3,3,2,Huancavelica
293,56,0,1,7,0,1,0,0,0,70,0,0,0,0,0,0,0,5,1,1,0,1,1,4,0,4,4,4,3,4,4,1,1,0,0,0,45,0,0,0,0,200,250,5,1,3,2,7000,400,150,3000,100,200,100,0,1,1,0,2,2, Azapampa,3,1200,0,3,3,2,Huancavelica
294,27,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,4,4,4,4,4,3,3,4,1,1,5.5,5.5,5.5,0,0,0,0,0,100,3509,3,2,3,3,120000,700,40,50,200,40,20,1,1,1,1,2,3, Millotingo,2,1500,0,2,2,2,Huancayo
294,27,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,4,4,4,4,4,3,3,4,1,1,0,0,0,15.5,15.5,15.5,15.5,15.5,100,3509,3,2,3,3,120000,700,40,50,200,40,20,1,1,1,1,2,3, Millotingo,2,1500,0,2,2,2,Huancayo
295,27,1,1,8,0,1,0,1,1,160,0,0,0,0,0,4,0,5,1,1,0,1,1,4,4,3,4,4,4,3,4,1,0,25.5,0,0,25.5,25.5,0,0,0,100,1000,1,1,1,1,100000,600,100,800,20,300,30,1,0,1,1,1,3, Ciudad universitaria,2,2000,0,1,1,1,Lima
295,27,1,1,8,0,1,0,1,1,160,0,0,0,0,0,4,0,5,1,1,0,1,1,4,4,3,4,4,4,3,4,1,0,0,15.5,0,0,0,0,0,15.5,100,1000,1,1,1,1,100000,600,100,800,20,300,30,1,0,1,1,1,3, Ciudad universitaria,2,2000,0,1,1,1,Lima
295,27,1,1,8,0,1,0,1,1,160,0,0,0,0,0,4,0,5,1,1,0,1,1,4,4,3,4,4,4,3,4,1,0,0,0,5.5,0,0,5.5,5.5,0,100,1000,1,1,1,1,100000,600,100,800,20,300,30,1,0,1,1,1,3, Ciudad universitaria,2,2000,0,1,1,1,Lima
296,20,1,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,1,4,4,2,4,4,4,4,5,1,0,25.5,25.5,0,25.5,0,0,0,25.5,120,400,1,3,1,2,48000,400,0,400,0,10,0,1,1,1,1,2,3, Pio pata,2,1500,0,1,1,1,Junin
296,20,1,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,1,4,4,2,4,4,4,4,5,1,0,0,0,15.5,0,15.5,0,0,0,120,400,1,3,1,2,48000,400,0,400,0,10,0,1,1,1,1,2,3, Pio pata,2,1500,0,1,1,1,Junin
296,20,1,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,1,4,4,2,4,4,4,4,5,1,0,0,0,0,0,0,5.5,5.5,0,120,400,1,3,1,2,48000,400,0,400,0,10,0,1,1,1,1,2,3, Pio pata,2,1500,0,1,1,1,Junin
297,18,1,0,8,0,0,1,1,0,500,500,0,0,1,0,0,0,4,1,1,1,1,1,4,4,3,4,2,2,2,4,1,0,45,0,0,0,0,0,0,0,60,2000,2,2,0,0,80000,300,300,0,100,100,200,1,1,1,1,1,3, Ciudad universitaria,1,2000,0,1,1,1,Junin
297,18,1,0,8,0,0,1,1,0,500,500,0,0,1,0,0,0,4,1,1,1,1,1,4,4,3,4,2,2,2,4,1,0,0,25.5,0,0,0,0,0,25.5,60,2000,2,2,0,0,80000,300,300,0,100,100,200,1,1,1,1,1,3, Ciudad universitaria,1,2000,0,1,1,1,Junin
297,18,1,0,8,0,0,1,1,0,500,500,0,0,1,0,0,0,4,1,1,1,1,1,4,4,3,4,2,2,2,4,1,0,0,0,5.5,0,5.5,0,5.5,0,60,2000,2,2,0,0,80000,300,300,0,100,100,200,1,1,1,1,1,3, Ciudad universitaria,1,2000,0,1,1,1,Junin
297,18,1,0,8,0,0,1,1,0,500,500,0,0,1,0,0,0,4,1,1,1,1,1,4,4,3,4,2,2,2,4,1,0,0,0,0,15.5,0,15.5,0,0,60,2000,2,2,0,0,80000,300,300,0,100,100,200,1,1,1,1,1,3, Ciudad universitaria,1,2000,0,1,1,1,Junin
298,18,1,1,8,0,1,1,0,1,1000,0,0,0,0,1,0,0,2,1,1,1,1,1,5,5,5,5,5,3,5,5,1,1,15.5,0,0,0,15.5,0,0,0,100,10,5,4,3,1,1000,1500,1000,700,1000,500,200,1,1,1,0,3,3, Tres esquinas,5,4000,0,2,4,1,Huancayo
298,18,1,1,8,0,1,1,0,1,1000,0,0,0,0,1,0,0,2,1,1,1,1,1,5,5,5,5,5,3,5,5,1,1,0,25.5,0,0,0,0,0,0,100,10,5,4,3,1,1000,1500,1000,700,1000,500,200,1,1,1,0,3,3, Tres esquinas,5,4000,0,2,4,1,Huancayo
